n,m,q,seed,s_true_centered,s_true_mod_q,e_true,w_babai,residual,initial_residual_energy,s_hat_babai,babai_secret_success,delta_exact,exact_best_energy,w_exact,s_hat_exact,exact_secret_success,delta_classical,classical_best_energy,classical_num_steps,w_classical,s_hat_classical,classical_secret_success,delta_qite_primary,qite_primary_best_energy,w_qite_primary,s_hat_qite_primary,qite_primary_secret_success,delta_qite_candidate_best,qite_candidate_best_energy,qite_candidate_best_count,qite_candidate_best_prob,qite_candidate_best_lwe_prior_score,qite_candidate_best_secret_ternary_violation,qite_candidate_best_noise_ternary_violation,qite_candidate_best_secret_weight,qite_candidate_best_noise_weight,w_qite_candidate_best,s_hat_qite_candidate_best,qite_candidate_best_secret_success,qite_candidate_num_unique,qite_candidate_topk_used,qite_candidate_any_secret_success,qite_candidate_any_geometry_improved,qite_candidate_any_matches_exact_state,qite_candidate_any_matches_exact_energy,min_dist2_true_among_candidates,exact_improvable_energy,exact_improvable_state,babai_fail_but_oracle_fix,babai_fail_but_classical_fix,babai_fail_but_qite_primary_fix,babai_fail_but_qite_candidate_best_fix,babai_fail_but_qite_candidate_any_fix,classical_matches_exact_state,classical_matches_exact_energy,qite_primary_matches_exact_state,qite_primary_matches_exact_energy,qite_candidate_best_matches_exact_state,qite_candidate_best_matches_exact_energy,classical_geometry_improved,qite_primary_geometry_improved,qite_candidate_best_geometry_improved,w_true,dist2_true_babai,dist2_true_exact,dist2_true_classical,dist2_true_qite_primary,dist2_true_qite_candidate_best,elapsed_total_sec,elapsed_classical_sec,elapsed_qite_sec,elapsed_candidate_sec,qite_num_qubits,qite_num_params,decoded_top_states,qite_history_len
4,6,17,11,"[0, 0, -1, 1]","[0, 0, 16, 1]","[0, 0, 0, 0, 1, 0]","[-5, 5, -8, -7, -6, 6]","[0, 0, 0, 0, 1, 0]",1.0,"[0, 0, 16, 1]",True,"[0, 0, 0, 0, 0, 0]",1.0,"[-5, 5, -8, -7, -6, 6]","[0, 0, 16, 1]",True,"[0, 0, 0, 0, 0, 0]",1.0,0,"[-5, 5, -8, -7, -6, 6]","[0, 0, 16, 1]",True,"[0, 0, 0, 0, 0, 0]",1.0,"[-5, 5, -8, -7, -6, 6]","[0, 0, 16, 1]",True,"[0, 0, 0, 0, 0, 0]",1.0,233,0.4707070707070707,10.50446788846423,0,0,2,1,"[-5, 5, -8, -7, -6, 6]","[0, 0, 16, 1]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-5, 5, -8, -7, -6, 6]",0,0,0,0,0,0.23690895800245926,2.804200630635023e-05,0.2308329999796115,0.002156500006094575,12,12,"[('(0, 0, 0, 0, 0, 0)', 233), ('(0, 0, 0, -1, 0, 0)', 47), ('(0, 0, 0, 0, 0, 1)', 44), ('(0, 0, 0, 0, -1, 0)', 39), ('(0, 0, 1, 0, 0, 0)', 31), ('(0, 0, 1, 0, 0, 1)', 11), ('(0, 0, 0, 0, -1, 1)', 8), ('(0, 0, 0, -1, 0, 1)', 8), ('(0, 0, 0, 1, 0, 0)', 8), ('(0, 0, 1, -1, 0, 0)', 7)]",5
4,6,17,13,"[-1, 0, 1, 0]","[16, 0, 1, 0]","[0, -1, 0, 0, 0, 0]","[-2, -2, -6, 3, 5, -6]","[0, -1, 0, 0, 0, 0]",1.0,"[16, 0, 1, 0]",True,"[0, 0, 0, 0, 0, 0]",1.0,"[-2, -2, -6, 3, 5, -6]","[16, 0, 1, 0]",True,"[0, 0, 0, 0, 0, 0]",1.0,0,"[-2, -2, -6, 3, 5, -6]","[16, 0, 1, 0]",True,"[0, 0, 0, 0, 0, 0]",1.0,"[-2, -2, -6, 3, 5, -6]","[16, 0, 1, 0]",True,"[0, 0, 0, 0, 0, 0]",1.0,204,0.4104627766599598,10.51769900208616,0,0,2,1,"[-2, -2, -6, 3, 5, -6]","[16, 0, 1, 0]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-2, -2, -6, 3, 5, -6]",0,0,0,0,0,0.23425383301218972,3.004097379744053e-05,0.22682974999770522,0.002829624980222434,12,12,"[('(0, 0, 0, 0, 0, 0)', 204), ('(0, 0, 1, 0, 0, 0)', 54), ('(0, 0, 0, 0, 0, -1)', 44), ('(0, 0, 0, 1, 0, 0)', 37), ('(0, 0, 0, 0, -1, 0)', 32), ('(0, 0, 1, 1, 0, 0)', 14), ('(0, 0, 1, 0, 0, -1)', 13), ('(0, 0, 1, 0, -1, 0)', 13), ('(0, 0, 0, 1, 0, -1)', 12), ('(0, 0, 0, -1, 0, 0)', 6)]",5
4,6,17,12,"[-1, 0, 0, 0]","[16, 0, 0, 0]","[0, 1, 0, 0, 0, 1]","[7, -1, 8, 1, -2, 4]","[0, 1, 0, 0, 0, 1]",2.0,"[16, 0, 0, 0]",True,"[0, 0, 0, 0, 0, 0]",2.0,"[7, -1, 8, 1, -2, 4]","[16, 0, 0, 0]",True,"[0, 0, 0, 0, 0, 0]",2.0,0,"[7, -1, 8, 1, -2, 4]","[16, 0, 0, 0]",True,"[0, 0, 0, 0, 0, 0]",2.0,"[7, -1, 8, 1, -2, 4]","[16, 0, 0, 0]",True,"[0, 0, 0, 0, 0, 0]",2.0,191,0.38585858585858585,21.574250462797224,0,0,1,2,"[7, -1, 8, 1, -2, 4]","[16, 0, 0, 0]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[7, -1, 8, 1, -2, 4]",0,0,0,0,0,0.26841758302180097,2.737497561611235e-05,0.2562700829876121,0.004382125014672056,12,12,"[('(0, 0, 0, 0, 0, 0)', 191), ('(0, 0, 0, -1, 0, 0)', 45), ('(0, 1, 0, 0, 0, 0)', 40), ('(0, 0, 0, 0, 1, 0)', 30), ('(1, 0, 0, 0, 0, 0)', 30), ('(0, 0, -1, 0, 0, 0)', 24), ('(0, 1, 0, -1, 0, 0)', 10), ('(0, 1, -1, 0, 0, 0)', 10), ('(0, 1, 0, 0, 1, 0)', 8), ('(1, 0, -1, 0, 0, 0)', 8)]",5
4,6,17,14,"[-1, 0, 1, 0]","[16, 0, 1, 0]","[0, 1, 0, 0, 0, -1]","[-8, 4, -2, 0, 1, 1]","[0, 1, 0, 0, 0, -1]",2.0,"[16, 0, 1, 0]",True,"[0, 0, 0, 0, 0, 0]",2.0,"[-8, 4, -2, 0, 1, 1]","[16, 0, 1, 0]",True,"[0, 0, 0, 0, 0, 0]",2.0,0,"[-8, 4, -2, 0, 1, 1]","[16, 0, 1, 0]",True,"[0, 0, 0, 0, 0, 0]",2.0,"[-8, 4, -2, 0, 1, 1]","[16, 0, 1, 0]",True,"[0, 0, 0, 0, 0, 0]",2.0,161,0.3245967741935484,1.5912403664767618,0,0,2,2,"[-8, 4, -2, 0, 1, 1]","[16, 0, 1, 0]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-8, 4, -2, 0, 1, 1]",0,0,0,0,0,0.2806536669959314,2.745899837464094e-05,0.2740417500026524,0.002131207991624251,12,12,"[('(0, 0, 0, 0, 0, 0)', 161), ('(0, 0, 0, 0, 0, -1)', 37), ('(0, 0, 0, 0, 1, 0)', 37), ('(-1, 0, 0, 0, 0, 0)', 34), ('(0, 0, 0, -1, 0, 0)', 30), ('(0, 0, 1, 0, 0, 0)', 25), ('(0, 1, 0, 0, 0, 0)', 23), ('(0, 0, 1, 0, 0, -1)', 15), ('(-1, 0, 0, 0, 0, -1)', 11), ('(-1, 0, 1, 0, 0, 0)', 10)]",5
4,6,17,15,"[0, 1, -1, 1]","[0, 1, 16, 1]","[0, 0, 0, 1, 0, 1]","[-4, 2, -5, -7, 2, -8]","[0, 0, 0, 1, 0, 1]",2.0,"[0, 1, 16, 1]",True,"[0, 0, 0, 0, 0, 0]",2.0,"[-4, 2, -5, -7, 2, -8]","[0, 1, 16, 1]",True,"[0, 0, 0, 0, 0, 0]",2.0,0,"[-4, 2, -5, -7, 2, -8]","[0, 1, 16, 1]",True,"[0, 0, 0, 0, 0, 0]",2.0,"[-4, 2, -5, -7, 2, -8]","[0, 1, 16, 1]",True,"[0, 0, 0, 0, 0, 0]",2.0,304,0.6104417670682731,21.52796882233926,0,0,3,2,"[-4, 2, -5, -7, 2, -8]","[0, 1, 16, 1]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-4, 2, -5, -7, 2, -8]",0,0,0,0,0,0.20304566700360738,2.649999805726111e-05,0.19763379197684117,0.002104667015373707,12,12,"[('(0, 0, 0, 0, 0, 0)', 304), ('(0, 0, 0, 0, 0, 1)', 77), ('(0, 1, 0, 0, 0, 0)', 31), ('(0, 0, 0, 0, 1, 0)', 21), ('(0, 0, 0, 0, 0, -1)', 6), ('(1, 0, 0, 0, 0, 0)', 6), ('(0, 0, 0, 0, 1, 1)', 5), ('(0, 0, -1, 0, 0, 0)', 5), ('(0, 1, 0, 0, 0, 1)', 5), ('(0, 0, 0, -1, 0, 0)', 5)]",5
4,6,17,16,"[-1, 0, 1, 1]","[16, 0, 1, 1]","[0, 0, 0, 0, 1, 0]","[-5, 0, 7, -7, 0, 7]","[0, 0, 0, 0, 1, 0]",1.0,"[16, 0, 1, 1]",True,"[0, 0, 0, 0, 0, 0]",1.0,"[-5, 0, 7, -7, 0, 7]","[16, 0, 1, 1]",True,"[0, 0, 0, 0, 0, 0]",1.0,0,"[-5, 0, 7, -7, 0, 7]","[16, 0, 1, 1]",True,"[0, 0, 0, 0, 0, 0]",1.0,"[-5, 0, 7, -7, 0, 7]","[16, 0, 1, 1]",True,"[0, 0, 0, 0, 0, 0]",1.0,197,0.3971774193548387,30.52117329693055,0,0,3,1,"[-5, 0, 7, -7, 0, 7]","[16, 0, 1, 1]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-5, 0, 7, -7, 0, 7]",0,0,0,0,0,0.24668295797891915,2.7082976885139942e-05,0.2400402909843251,0.002126541978213936,12,12,"[('(0, 0, 0, 0, 0, 0)', 197), ('(0, 0, 0, 0, -1, 0)', 58), ('(0, 0, 0, 0, 0, -1)', 48), ('(0, 1, 0, 0, 0, 0)', 37), ('(0, 0, -1, 0, 0, 0)', 34), ('(0, 0, 0, 0, -1, -1)', 19), ('(0, 1, 0, 0, 0, -1)', 13), ('(0, 1, -1, 0, 0, 0)', 11), ('(0, 0, -1, 0, -1, 0)', 9), ('(0, 0, -1, 0, 0, -1)', 8)]",5
4,6,17,17,"[-1, 1, 1, -1]","[16, 1, 1, 16]","[0, 0, -1, 0, 0, 0]","[1, 8, 4, -8, -6, 8]","[0, 0, -1, 0, 0, 0]",1.0,"[16, 1, 1, 16]",True,"[0, 0, 0, 0, 0, 0]",1.0,"[1, 8, 4, -8, -6, 8]","[16, 1, 1, 16]",True,"[0, 0, 0, 0, 0, 0]",1.0,0,"[1, 8, 4, -8, -6, 8]","[16, 1, 1, 16]",True,"[0, 0, 0, 0, 0, 0]",1.0,"[1, 8, 4, -8, -6, 8]","[16, 1, 1, 16]",True,"[0, 0, 0, 0, 0, 0]",1.0,248,0.5,50.49825471035353,0,0,4,1,"[1, 8, 4, -8, -6, 8]","[16, 1, 1, 16]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[1, 8, 4, -8, -6, 8]",0,0,0,0,0,0.226813791989116,2.562499139457941e-05,0.2208507499890402,0.0020741250191349536,12,12,"[('(0, 0, 0, 0, 0, 0)', 248), ('(0, 0, 0, 0, -1, 0)', 70), ('(-1, 0, 0, 0, 0, 0)', 46), ('(0, 0, 1, 0, 0, 0)', 40), ('(0, 0, 1, 0, -1, 0)', 11), ('(-1, 0, 0, 0, -1, 0)', 11), ('(-1, 0, 1, 0, 0, 0)', 9), ('(0, -1, 0, 0, 0, 0)', 6), ('(0, 0, 0, 0, 0, 1)', 5), ('(0, 0, 0, 0, 0, -1)', 5)]",5
4,6,17,18,"[1, 1, 1, -1]","[1, 1, 1, 16]","[0, 0, 0, 0, 0, 0]","[-5, 6, 0, 5, 8, 0]","[0, 0, 0, 0, 0, 0]",0.0,"[1, 1, 1, 16]",True,"[0, 0, 0, 0, 0, 0]",0.0,"[-5, 6, 0, 5, 8, 0]","[1, 1, 1, 16]",True,"[0, 0, 0, 0, 0, 0]",0.0,0,"[-5, 6, 0, 5, 8, 0]","[1, 1, 1, 16]",True,"[0, 0, 0, 0, 0, 0]",0.0,"[-5, 6, 0, 5, 8, 0]","[1, 1, 1, 16]",True,"[0, 0, 0, 0, 0, 0]",0.0,408,0.8176352705410822,59.39862848439572,0,0,4,0,"[-5, 6, 0, 5, 8, 0]","[1, 1, 1, 16]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-5, 6, 0, 5, 8, 0]",0,0,0,0,0,0.21689570901799016,2.7417001547291875e-05,0.20706054201582447,0.0021723750105593354,12,12,"[('(0, 0, 0, 0, 0, 0)', 408), ('(0, 0, 0, -1, 0, 0)', 12), ('(-1, 0, 0, 0, 0, 0)', 10), ('(0, 0, 0, 1, 0, 0)', 8), ('(1, 0, 0, 0, 0, 0)', 8), ('(0, 0, 0, 0, 0, 1)', 7), ('(0, 0, 1, 0, 0, 0)', 7), ('(0, 0, 0, 0, 0, -1)', 6), ('(0, -1, 0, 0, 0, 0)', 6), ('(0, 0, 0, 0, 1, 0)', 5)]",5
4,6,17,19,"[0, 0, 0, 1]","[0, 0, 0, 1]","[-1, -1, 0, 0, 0, 0]","[-2, 1, -5, -8, -2, 7]","[-1, -1, 0, 0, 0, 0]",2.0,"[0, 0, 0, 1]",True,"[0, 0, 0, 0, 0, 0]",2.0,"[-2, 1, -5, -8, -2, 7]","[0, 0, 0, 1]",True,"[0, 0, 0, 0, 0, 0]",2.0,0,"[-2, 1, -5, -8, -2, 7]","[0, 0, 0, 1]",True,"[0, 0, 0, 0, 0, 0]",2.0,"[-2, 1, -5, -8, -2, 7]","[0, 0, 0, 1]",True,"[0, 0, 0, 0, 0, 0]",2.0,238,0.47695390781563124,21.55235364480685,0,0,1,2,"[-2, 1, -5, -8, -2, 7]","[0, 0, 0, 1]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-2, 1, -5, -8, -2, 7]",0,0,0,0,0,0.23925887499353848,2.7291011065244675e-05,0.23323333301232196,0.0020760000043082982,12,12,"[('(0, 0, 0, 0, 0, 0)', 238), ('(0, 0, 0, 0, -1, 0)', 49), ('(0, 0, 0, 1, 0, 0)', 48), ('(-1, 0, 0, 0, 0, 0)', 33), ('(0, 0, 0, 0, 0, -1)', 26), ('(0, 0, 0, 1, -1, 0)', 18), ('(-1, 0, 0, 1, 0, 0)', 9), ('(0, 0, -1, 0, 0, 0)', 7), ('(0, 0, 0, 1, 0, -1)', 7), ('(-1, 0, 0, 0, -1, 0)', 6)]",5
4,6,17,20,"[0, -1, -1, 1]","[0, 16, 16, 1]","[0, -1, 0, -1, 0, 0]","[-1, 2, 7, 4, -2, 5]","[0, -1, 0, -1, 0, 0]",2.0,"[0, 16, 16, 1]",True,"[0, 0, 0, 0, 0, 0]",2.0,"[-1, 2, 7, 4, -2, 5]","[0, 16, 16, 1]",True,"[0, 0, 0, 0, 0, 0]",2.0,0,"[-1, 2, 7, 4, -2, 5]","[0, 16, 16, 1]",True,"[0, 0, 0, 0, 0, 0]",2.0,"[-1, 2, 7, 4, -2, 5]","[0, 16, 16, 1]",True,"[0, 0, 0, 0, 0, 0]",2.0,258,0.5212121212121212,21.544317193830047,0,0,3,2,"[-1, 2, 7, 4, -2, 5]","[0, 16, 16, 1]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-1, 2, 7, 4, -2, 5]",0,0,0,0,0,0.24083783401874825,3.404199378564954e-05,0.2346035839873366,0.0020948750025127083,12,12,"[('(0, 0, 0, 0, 0, 0)', 258), ('(0, 0, 0, 0, 0, -1)', 62), ('(-1, 0, 0, 0, 0, 0)', 49), ('(0, 1, 0, 0, 0, 0)', 27), ('(0, 0, 0, 0, 1, 0)', 21), ('(0, 1, 0, 0, 0, -1)', 8), ('(0, 0, 0, 0, 1, -1)', 7), ('(0, 1, 0, 0, 1, 0)', 6), ('(0, 0, 0, -1, 0, 0)', 6), ('(0, 0, 0, 0, -1, 0)', 5)]",5
4,6,17,21,"[1, -1, 1, 0]","[1, 16, 1, 0]","[0, 0, 1, 0, 0, 0]","[-2, 0, 5, -4, -7, 7]","[0, 0, 1, 0, 0, 0]",1.0,"[1, 16, 1, 0]",True,"[0, 0, 0, 0, 0, 0]",1.0,"[-2, 0, 5, -4, -7, 7]","[1, 16, 1, 0]",True,"[0, 0, 0, 0, 0, 0]",1.0,0,"[-2, 0, 5, -4, -7, 7]","[1, 16, 1, 0]",True,"[0, 0, 0, 0, 0, 0]",1.0,"[-2, 0, 5, -4, -7, 7]","[1, 16, 1, 0]",True,"[0, 0, 0, 0, 0, 0]",1.0,252,0.5070422535211268,30.496661051127248,0,0,3,1,"[-2, 0, 5, -4, -7, 7]","[1, 16, 1, 0]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-2, 0, 5, -4, -7, 7]",0,0,0,0,0,0.2139682920242194,2.720800694078207e-05,0.20774941699346527,0.0020770000119227916,12,12,"[('(0, 0, 0, 0, 0, 0)', 252), ('(0, -1, 0, 0, 0, 0)', 62), ('(0, 0, -1, 0, 0, 0)', 46), ('(0, 0, 0, 0, 0, -1)', 40), ('(0, -1, -1, 0, 0, 0)', 15), ('(0, -1, 0, 0, 0, -1)', 13), ('(0, 0, -1, 0, 0, -1)', 7), ('(1, 0, 0, 0, 0, 0)', 7), ('(0, 0, 0, 0, 0, 1)', 6), ('(0, 0, 0, 1, 0, 0)', 6)]",5
4,6,17,23,"[-1, 0, 0, 0]","[16, 0, 0, 0]","[0, 0, 0, 0, -1, 0]","[0, -4, -2, -7, -1, 6]","[0, 0, 0, 0, -1, 0]",1.0,"[16, 0, 0, 0]",True,"[0, 0, 0, 0, 0, 0]",1.0,"[0, -4, -2, -7, -1, 6]","[16, 0, 0, 0]",True,"[0, 0, 0, 0, 0, 0]",1.0,0,"[0, -4, -2, -7, -1, 6]","[16, 0, 0, 0]",True,"[0, 0, 0, 0, 0, 0]",1.0,"[0, -4, -2, -7, -1, 6]","[16, 0, 0, 0]",True,"[0, 0, 0, 0, 0, 0]",1.0,307,0.6189516129032258,30.476990021702644,0,0,1,1,"[0, -4, -2, -7, -1, 6]","[16, 0, 0, 0]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[0, -4, -2, -7, -1, 6]",0,0,0,0,0,0.2288849170145113,0.0005047909799031913,0.21728024998446926,0.004610583011526614,12,12,"[('(0, 0, 0, 0, 0, 0)', 307), ('(0, 0, 0, 0, 0, -1)', 72), ('(0, 0, 0, 0, -1, 0)', 35), ('(0, 0, 0, 0, -1, -1)', 10), ('(0, 0, 1, 0, 0, 0)', 8), ('(0, 0, 0, -1, 0, 0)', 7), ('(0, 0, 0, 1, 0, 0)', 5), ('(0, 0, -1, 0, 0, 0)', 5), ('(0, 1, 0, 0, 0, 0)', 5), ('(0, -1, 0, 0, 0, 0)', 5)]",5
4,6,17,22,"[0, 0, -1, 1]","[0, 0, 16, 1]","[0, -1, 0, 1, 0, 0]","[-8, 7, -3, -8, 5, -8]","[0, -1, 0, 1, 0, 0]",2.0,"[0, 0, 16, 1]",True,"[0, 0, 0, 0, 0, 0]",2.0,"[-8, 7, -3, -8, 5, -8]","[0, 0, 16, 1]",True,"[0, 0, 0, 0, 0, 0]",2.0,0,"[-8, 7, -3, -8, 5, -8]","[0, 0, 16, 1]",True,"[0, 0, 0, 0, 0, 0]",2.0,"[-8, 7, -3, -8, 5, -8]","[0, 0, 16, 1]",True,"[0, 0, 0, 0, 0, 0]",2.0,174,0.35294117647058826,1.5835214026076487,0,0,2,2,"[-8, 7, -3, -8, 5, -8]","[0, 0, 16, 1]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-8, 7, -3, -8, 5, -8]",0,0,0,0,0,0.24326862499583513,2.8041016776114702e-05,0.23723633401095867,0.002039500017417595,12,12,"[('(0, 0, 0, 0, 0, 0)', 174), ('(0, 0, 0, 0, 0, 1)', 44), ('(0, 0, 0, 0, -1, 0)', 41), ('(0, -1, 0, 0, 0, 0)', 39), ('(0, 0, 0, 1, 0, 0)', 32), ('(0, 0, -1, 0, 0, 0)', 19), ('(0, 0, 0, 0, -1, 1)', 13), ('(0, -1, 0, 0, 0, 1)', 12), ('(0, -1, 0, 0, -1, 0)', 12), ('(0, -1, 0, 1, 0, 0)', 9)]",5
4,6,17,24,"[1, -1, 1, 0]","[1, 16, 1, 0]","[-1, 0, 0, 0, 0, 0]","[-4, 6, 6, 0, 6, 3]","[-1, 0, 0, 0, 0, 0]",1.0,"[1, 16, 1, 0]",True,"[0, 0, 0, 0, 0, 0]",1.0,"[-4, 6, 6, 0, 6, 3]","[1, 16, 1, 0]",True,"[0, 0, 0, 0, 0, 0]",1.0,0,"[-4, 6, 6, 0, 6, 3]","[1, 16, 1, 0]",True,"[0, 0, 0, 0, 0, 0]",1.0,"[-4, 6, 6, 0, 6, 3]","[1, 16, 1, 0]",True,"[0, 0, 0, 0, 0, 0]",1.0,190,0.3807615230460922,30.52477265719534,0,0,3,1,"[-4, 6, 6, 0, 6, 3]","[1, 16, 1, 0]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-4, 6, 6, 0, 6, 3]",0,0,0,0,0,0.26792987500084564,5.5832992075011134e-05,0.2617616660136264,0.002043167012743652,12,12,"[('(0, 0, 0, 0, 0, 0)', 190), ('(0, 0, 0, 0, -1, 0)', 48), ('(0, 0, 1, 0, 0, 0)', 48), ('(0, -1, 0, 0, 0, 0)', 44), ('(0, 0, 0, 1, 0, 0)', 27), ('(0, 0, 0, 0, 0, 1)', 25), ('(0, -1, 0, 0, -1, 0)', 14), ('(0, 0, 1, 0, -1, 0)', 12), ('(0, 0, 1, 1, 0, 0)', 11), ('(0, 0, 0, 1, -1, 0)', 10)]",5
4,6,17,25,"[0, 1, -1, 0]","[0, 1, 16, 0]","[0, 0, 0, 0, 0, 0]","[5, -6, 7, 7, -1, -4]","[0, 0, 0, 0, 0, 0]",0.0,"[0, 1, 16, 0]",True,"[0, 0, 0, 0, 0, 0]",0.0,"[5, -6, 7, 7, -1, -4]","[0, 1, 16, 0]",True,"[0, 0, 0, 0, 0, 0]",0.0,0,"[5, -6, 7, 7, -1, -4]","[0, 1, 16, 0]",True,"[0, 0, 0, 0, 0, 0]",0.0,"[5, -6, 7, 7, -1, -4]","[0, 1, 16, 0]",True,"[0, 0, 0, 0, 0, 0]",0.0,418,0.836,19.396212908007787,0,0,2,0,"[5, -6, 7, 7, -1, -4]","[0, 1, 16, 0]",True,17,17,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[5, -6, 7, 7, -1, -4]",0,0,0,0,0,0.22929570800624788,2.5832996470853686e-05,0.22169862501323223,0.0036886669986415654,12,12,"[('(0, 0, 0, 0, 0, 0)', 418), ('(0, 0, 1, 0, 0, 0)', 10), ('(-1, 0, 0, 0, 0, 0)', 10), ('(1, 0, 0, 0, 0, 0)', 9), ('(0, 1, 0, 0, 0, 0)', 8), ('(0, -1, 0, 0, 0, 0)', 8), ('(0, 0, 0, 0, -1, 0)', 7), ('(0, 0, 0, 1, 0, 0)', 7), ('(0, 0, 0, 0, 0, 1)', 5), ('(0, 0, -1, 0, 0, 0)', 5)]",5
4,6,17,26,"[1, 0, -1, 0]","[1, 0, 16, 0]","[0, 0, 0, 1, 0, 1]","[5, 0, 4, 5, -3, 2]","[0, 0, 0, 1, 0, 1]",2.0,"[1, 0, 16, 0]",True,"[0, 0, 0, 0, 0, 0]",2.0,"[5, 0, 4, 5, -3, 2]","[1, 0, 16, 0]",True,"[0, 0, 0, 0, 0, 0]",2.0,0,"[5, 0, 4, 5, -3, 2]","[1, 0, 16, 0]",True,"[0, 0, 0, 0, 0, 0]",2.0,"[5, 0, 4, 5, -3, 2]","[1, 0, 16, 0]",True,"[0, 0, 0, 0, 0, 0]",2.0,202,0.40562248995983935,1.5686794020958215,0,0,2,2,"[5, 0, 4, 5, -3, 2]","[1, 0, 16, 0]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[5, 0, 4, 5, -3, 2]",0,0,0,0,0,0.2569765000080224,2.7916976250708103e-05,0.24811562499962747,0.0049950419925153255,12,12,"[('(0, 0, 0, 0, 0, 0)', 202), ('(1, 0, 0, 0, 0, 0)', 41), ('(0, 0, 0, 0, -1, 0)', 40), ('(0, 1, 0, 0, 0, 0)', 35), ('(0, 0, -1, 0, 0, 0)', 32), ('(0, 0, 0, -1, 0, 0)', 23), ('(0, 0, 0, -1, -1, 0)', 11), ('(0, 1, 0, 0, -1, 0)', 10), ('(0, 0, -1, 0, -1, 0)', 8), ('(1, 0, 0, 0, -1, 0)', 7)]",5
4,6,17,28,"[1, -1, 1, 0]","[1, 16, 1, 0]","[0, 0, 0, -1, 0, 0]","[0, -3, -1, -5, -7, 0]","[0, 0, 0, -1, 0, 0]",1.0,"[1, 16, 1, 0]",True,"[0, 0, 0, 0, 0, 0]",1.0,"[0, -3, -1, -5, -7, 0]","[1, 16, 1, 0]",True,"[0, 0, 0, 0, 0, 0]",1.0,0,"[0, -3, -1, -5, -7, 0]","[1, 16, 1, 0]",True,"[0, 0, 0, 0, 0, 0]",1.0,"[0, -3, -1, -5, -7, 0]","[1, 16, 1, 0]",True,"[0, 0, 0, 0, 0, 0]",1.0,183,0.37044534412955465,30.5285064242391,0,0,3,1,"[0, -3, -1, -5, -7, 0]","[1, 16, 1, 0]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[0, -3, -1, -5, -7, 0]",0,0,0,0,0,0.2377777090005111,2.6249996153637767e-05,0.2319863750017248,0.002094584022415802,12,12,"[('(0, 0, 0, 0, 0, 0)', 183), ('(0, 0, 1, 0, 0, 0)', 62), ('(0, 0, 0, 0, 1, 0)', 58), ('(0, 0, 0, 0, 0, 1)', 38), ('(0, -1, 0, 0, 0, 0)', 32), ('(0, 0, 1, 0, 1, 0)', 14), ('(0, 0, 1, 0, 0, 1)', 13), ('(0, -1, 1, 0, 0, 0)', 8), ('(0, -1, 0, 0, 1, 0)', 7), ('(0, -1, 0, 0, 0, 1)', 7)]",5
